node_number,X,Y,Z,amplitude,mean,gas_load,inertia_load
6305,-101.1630944,-34.58357633,45.12253258,11.22538168,-8.013492796,15400000,1000
6306,-91.22150878,-26.36640121,35.95909224,40.55982255,28.95454747,15400000,1000
6307,-79.27879916,63.45359636,43.68223114,21.92163521,-15.64925553,15400000,1000
6308,-66.62875485,68.24680545,33.2041306,39.96259424,-28.52820247,15400000,1000
6309,-68.38146544,90.66694751,28.62657624,31.34871453,-22.37898946,15400000,1000
6310,-101.0311919,-7.099994571,44.57155648,9.121132921,6.511327204,15400000,1000
6311,-87.32652609,-76.74730356,-26.5798955,95.1401989,-67.91798452,15400000,1000
6312,-67.59557449,-65.10085628,3.813682237,74.62534474,-53.27299149,15400000,1000
6313,-64.79183471,-66.67883491,-5.89258294,78.09113058,-55.74712109,15400000,1000
6314,-81.52372692,-51.74646595,36.13022037,43.13295614,30.79143711,15400000,1000
6315,-87.1834616,-36.74769583,36.8426041,39.77312668,28.39294678,15400000,1000
6316,-86.91944469,-63.24822915,35.93040808,73.04913406,-52.14777795,15400000,1000
6317,-75.73926178,93.00912768,-11.77674283,42.18594521,-30.11539179,15400000,1000
6318,-67.92092063,90.26102943,-30.1276947,40.74507345,-29.08679297,15400000,1000
6319,-58.59691244,74.72032545,-33.16026091,56.31317637,-40.20043543,15400000,1000
6320,-93.83465481,-68.1718952,-30.67869475,97.51558786,-69.61370945,15400000,1000
6321,-72.43902195,-84.51885607,-4.820281632,86.07147283,-61.4440693,15400000,1000
6322,-86.86984322,-57.74118279,44.93333333,29.30699954,-20.921465,15400000,1000
6323,-100.1802947,-42.97991252,46.17277056,18.57828589,-13.26252989,15400000,1000
6324,-103.9478946,-27.57612762,45.573396,13.57641426,-9.691830629,15400000,1000
6325,-69.92015499,71.91096761,41.41017711,33.46803084,-23.89191145,15400000,1000
6326,-70.35912771,96.13100763,12.97103887,33.61326476,-23.99558994,15400000,1000
6327,-47.95273254,81.58176447,-1.205247989,61.74698033,-44.07947968,15400000,1000
6328,-71.58597004,-84.14561841,5.028878981,87.03754384,-62.13372092,15400000,1000
6329,-83.25000811,-80.33301968,26.79914433,83.98980361,-59.95802238,15400000,1000
6330,-68.45798083,96.26102339,-16.58221079,42.6763581,-30.4654842,15400000,1000
6331,-50.24868118,80.57940245,-27.92034265,57.80252627,-41.26364172,15400000,1000
6332,-59.3461412,-72.31903338,3.945138012,90.83706928,-64.84609811,15400000,1000
6333,-83.11703436,-71.2651263,35.12672241,97.6192802,-69.68773274,15400000,1000
6334,-42.90602798,83.9691801,18.99130646,59.91909145,-42.77459963,15400000,1000
6335,-63.09682748,101.0124334,30.1559889,24.76431276,17.67856522,15400000,1000
6336,-53.16022628,78.37602926,37.10053759,42.68612842,-30.4724591,15400000,1000
6337,-65.91352468,78.11358919,42.92547973,29.3340222,-20.94075576,15400000,1000
6338,-63.79063718,-90.69720402,-5.090974553,66.79418752,-47.68254276,15400000,1000
6339,-72.50301876,-59.43798932,-33.37479328,70.23372621,-50.137935,15400000,1000
6340,-73.6797772,-58.32213598,34.74468009,53.03136273,37.85763869,15400000,1000
6341,-62.42253153,101.7555032,-18.22738947,27.90613869,-19.92142873,15400000,1000
6342,-63.47234642,99.95147788,20.37805939,29.36816684,-20.96513068,15400000,1000
6343,-64.10328419,100.4470962,-32.33655372,27.60866952,19.70907364,15400000,1000
6344,-76.55856508,-76.40064843,34.07836497,102.1943776,-72.95376974,15400000,1000
6345,-53.75333569,-77.9292937,-3.745211882,100.2157389,-71.54127342,15400000,1000
6346,-78.9750371,-65.17427259,45.70245922,37.43387279,-26.72301741,15400000,1000
6347,-61.0984097,84.82653168,44.72625244,21.97158297,15.68491188,15400000,1000
6348,-66.18142469,-66.11790323,-33.65670281,88.2917035,-63.02903105,15400000,1000
6349,-65.61813977,-91.05225526,4.304093172,61.30805644,-43.7661437,15400000,1000
6350,-65.95430618,-67.29297602,35.18582686,69.08148274,-49.31538024,15400000,1000
6351,-60.31887739,105.0831319,28.62518468,24.75510133,17.67198943,15400000,1000
6352,-39.62422741,85.89110872,-33.63143181,62.90309572,-44.90479865,15400000,1000
6353,-71.72299993,-79.64098627,-34.16406085,113.5919126,-81.09015784,15400000,1000
6354,-55.90010246,-96.9421524,-6.103177546,47.86675317,-34.17076529,15400000,1000
6355,-47.9310384,-79.8210613,8.934463507,97.41160371,-69.5394784,15400000,1000
6356,-71.60023515,-71.73181564,44.81845932,46.83927294,-33.43727515,15400000,1000
6357,-32.78970154,88.38734057,6.057240278,69.42928918,-49.56366968,15400000,1000
6358,-43.24115049,83.40814388,36.81920105,49.81913856,-35.56451976,15400000,1000
6359,-56.56610424,92.7452961,46.6,18.93148095,13.51466623,15400000,1000
6360,-47.43050532,112.0083204,-12.93162971,19.21409025,13.71641329,15400000,1000
6361,-67.86595762,-82.44427826,35.60257448,99.02357467,-70.69022008,15400000,1000
6362,-47.81174333,-81.80598429,-9.509566842,103.351881,-73.78007929,15400000,1000
6363,-49.5803247,108.8769922,25.32232024,19.83753247,14.1614716,15400000,1000
6364,-50.10050062,104.9487649,-30.15565951,24.53798524,17.51699618,15400000,1000
6365,-30.46167878,88.80407782,-28.92595105,72.45012145,-51.72015901,15400000,1000
6366,-60.91414281,106.4075538,-29.17988966,26.38861645,18.83811117,15400000,1000
6367,-56.45382785,107.9919476,31.66728318,23.96246632,17.10614903,15400000,1000
6368,-49.87889372,87.62716163,44.57858869,23.15778025,-16.53170561,15400000,1000
6369,-55.85979306,-94.08072571,6.24774033,62.82406376,-44.84838007,15400000,1000
6370,-46.00550206,-88.71724226,2.435461936,81.52341278,-58.19733358,15400000,1000
6371,-48.42816977,-103.1811627,-6.283346515,31.52702962,22.50628375,15400000,1000
6372,-58.34444882,-76.39255839,37.83572641,79.03603838,-56.42166503,15400000,1000
6373,-38.17491425,-86.72287927,-9.509566842,92.57879979,-66.08947186,15400000,1000
6374,-64.60788073,-78.66243841,45.38806905,43.59095956,-31.11839326,15400000,1000
6375,-42.94242176,110.4026804,30.70111849,23.53537962,16.80126352,15400000,1000
6376,-34.27359683,87.88095162,36.51673292,53.99795889,-38.54766515,15400000,1000
6377,-40.40035192,93.54541526,44.39128114,21.06927054,-15.04077564,15400000,1000
6378,-55.68352784,108.6299076,-31.27477067,24.60394132,17.56408045,15400000,1000
6379,-59.72492748,-88.3762361,35.40135028,80.90860409,-57.75843845,15400000,1000
6380,-35.47311486,-86.47895074,8.63540922,93.93813092,-67.05986117,15400000,1000
6381,-47.54464746,-78.62193986,-33.66333185,105.4172414,-75.25448405,15400000,1000
6382,-44.0454134,101.6725568,42.76574929,17.31436581,12.36025194,15400000,1000
6383,-23.0027338,90.14347348,24.20018912,72.93593984,-52.06697182,15400000,1000
6384,-34.26857954,112.6411445,-30.29310258,24.97130037,17.82632805,15400000,1000
6385,-52.46678275,-94.7936156,35.31688064,59.10263944,42.19175694,15400000,1000
6386,-46.91398342,-79.80435286,35.49489738,86.31515819,-61.61802948,15400000,1000
6387,-38.61510628,-98.38611013,1.739188964,43.90336481,-31.34141075,15400000,1000
6388,-26.75282332,114.8806567,-10.61174365,24.47051422,17.4688305,15400000,1000
6389,-18.73430162,91.238488,-30.32284566,80.56095825,-57.51026349,15400000,1000
6390,-53.50711275,-94.24722187,-33.11712683,74.0679663,-52.87509429,15400000,1000
6391,-38.34318482,-85.8601678,33.21400544,77.66007446,-55.43940208,15400000,1000
6392,-28.29781163,-90.78384123,-9.47338892,80.7339471,-57.63375562,15400000,1000
6393,-57.68237155,-84.30595129,44.99628875,39.10220124,-27.91399139,15400000,1000
6394,-22.7181351,91.29093354,35.70537974,61.88939693,-44.18114703,15400000,1000
6395,-30.74270688,104.1623673,45.43177096,14.23603697,10.16271724,15400000,1000
6396,-44.19249178,-106.7000999,3.556356528,29.37488667,20.96992782,15400000,1000
6397,-14.92177626,114.045482,2.706201639,21.76401929,15.53673778,15400000,1000
6398,-26.03288737,112.727852,31.22410013,28.09701601,20.05769085,15400000,1000
6399,-39.33326533,104.5928345,47.03913575,18.66874492,13.32710612,15400000,1000
6400,-36.64088542,-113.1746988,-3.374474367,29.92488112,21.36255375,15400000,1000
6401,-39.40310511,-86.28076501,-33.60989328,90.65198906,-64.71397449,15400000,1000
6402,-11.31696885,104.2920578,-32.2972485,18.99205851,-13.55791092,15400000,1000
6403,-44.81288559,-100.9126087,35.60797564,39.00078757,27.84159502,15400000,1000
6404,-23.49402388,-104.4097866,-1.800371063,26.07398903,-18.61350724,15400000,1000
6405,-26.11472575,-90.38572205,7.235482117,85.64864253,-61.14222213,15400000,1000
6406,-23.46788697,-91.92952889,25.14619181,59.62675586,-42.56590947,15400000,1000
6407,-30.956386,-88.01451159,-26.78729285,84.21398916,-60.11806223,15400000,1000
6408,-23.82011757,-91.7731907,-18.93573679,63.43981722,-45.2879493,15400000,1000
6409,-49.2083395,-88.65644166,44.38976542,37.270568,-26.60643853,15400000,1000
6410,-12.56996639,94.45406274,37.21189272,55.99193668,-39.97111158,15400000,1000
6411,-20.22387023,99.64971363,43.63641404,20.87583833,-14.9026898,15400000,1000
6412,-8.686644234,94.16696691,-32.87797595,71.52349542,-51.05866624,15400000,1000
6413,-24.96878675,114.4133292,-30.32683668,27.56157988,19.6754577,15400000,1000
6414,-14.85182408,113.994761,28.64409506,30.67006277,21.89451859,15400000,1000
6415,-15.34848379,111.5591797,-30.21168724,16.54398841,11.81030061,15400000,1000
6416,-40.23124722,-95.97645075,44.92511389,18.43787204,-13.16229227,15400000,1000
6417,-33.96648559,-114.8782208,5.02926948,29.45415873,21.02651792,15400000,1000
6418,-19.65172468,-93.20680983,15.5307763,61.20776703,-43.69454991,15400000,1000
6419,-28.43878666,-92.15805758,37.55166764,60.57304683,-43.24144052,15400000,1000
6420,-12.09863717,-93.65148171,-7.159825136,74.37111044,-53.09150056,15400000,1000
6421,-7.805900872,101.9067233,43.75668561,14.63110394,-10.44474472,15400000,1000
6422,-16.09137315,106.9900243,45.20820847,14.72868845,10.51440766,15400000,1000
6423,-21.07314004,-93.58498211,-27.69395506,65.34842884,-46.65045517,15400000,1000
6424,0.33313615,113.9496382,7.433914229,22.17325871,15.82888259,15400000,1000
6425,-3.306233326,94.09619597,35.78460513,62.21217958,-44.41157221,15400000,1000
6426,2.948747826,94.62059668,-32.90471124,67.46652281,-48.16250442,15400000,1000
6427,-6.032887374,113.3418801,-29.09474437,22.51438548,16.07240372,15400000,1000
6428,-36.50823689,-105.5032405,35.23040353,24.63461172,17.58597517,15400000,1000
6429,-34.81755765,-103.9174211,45.24790352,18.33027026,13.08547835,15400000,1000
6430,3.638044481,113.4084855,23.64634246,25.75413908,18.38517509,15400000,1000
6431,2.224135343,113.6957478,-11.20435145,20.50137864,14.63537327,15400000,1000
6432,-28.22933079,-124.3964438,7.188706324,44.21743952,31.56561997,15400000,1000
6433,-15.28919808,-120.3178515,-1.855627834,16.44863724,11.742232,15400000,1000
6434,-8.429891331,-94.88660663,27.9903832,56.04071474,-40.00593286,15400000,1000
6435,-2.864183411,-95.46153787,-19.24945415,58.31504179,-41.62951246,15400000,1000
6436,13.44810141,93.53359979,-33.61562765,62.15557957,-44.37116739,15400000,1000
6437,4.755266417,113.7697892,-30.13595521,24.92976729,17.79667867,15400000,1000
6438,-5.149896093,-94.42292946,7.844388003,64.50452146,-46.04801267,15400000,1000
6439,-18.78117437,-129.8579718,-6.228794687,34.9947235,24.98177551,15400000,1000
6440,-12.84980082,-92.95202992,36.38434001,67.7039731,-48.33201372,15400000,1000
6441,-20.41676921,-99.34914941,44.30748592,33.40027486,-23.84354228,15400000,1000
6442,9.105818701,102.0723544,43.91574114,14.5231291,-10.36766445,15400000,1000
6443,6.044924645,94.20752395,35.74633055,57.07375994,-40.74339531,15400000,1000
6444,-22.20310321,-111.5743963,37.57571085,12.36866573,8.82965199,15400000,1000
6445,-7.585409483,-94.37852124,-33.18306795,67.69945691,-48.32878969,15400000,1000
6446,13.8677023,94.46044069,10.68732225,52.95557297,-37.80353451,15400000,1000
6447,-13.83693994,-132.6880556,2.743949379,32.83704514,23.44146799,15400000,1000
6448,16.34556281,113.9786606,29.36891011,28.67524904,20.47047562,15400000,1000
6449,17.09509512,93.09785419,-6.2671144,59.94119441,-42.79037845,15400000,1000
6450,-1.951325316,-113.4515681,7.995132816,14.89225876,-10.63117597,15400000,1000
6451,-0.559461434,-108.4504947,19.94848582,16.89475332,-12.06070208,15400000,1000
6452,-2.792937853,-94.95962943,36.41448145,54.13670326,-38.64671107,15400000,1000
6453,-4.81895694,-109.4680073,-31.28321697,21.41142496,-15.28503038,15400000,1000
6454,5.32203616,-115.8569939,-23.94143011,12.83016577,-9.159104258,15400000,1000
6455,23.48103664,90.15967471,10.09412602,57.57483356,-41.10109825,15400000,1000
6456,26.37414783,102.9429586,12.16696222,22.98592455,-16.40902255,15400000,1000
6457,17.11990824,107.1982711,46.6,16.06213054,11.46631545,15400000,1000
6458,18.81759344,91.17118789,37.69774468,55.85244447,-39.87153184,15400000,1000
6459,24.41861055,92.16413321,-33.33326573,52.61065383,-37.55730631,15400000,1000
6460,15.60703328,112.7862989,-31.51779923,23.47497385,16.75814142,15400000,1000
6461,-15.20089736,-120.2236148,37.84912257,22.71694717,16.217007,15400000,1000
6462,1.705774285,-94.60658869,-33.2912498,59.82820608,-42.70971916,15400000,1000
6463,26.6489234,103.2202095,28.08201318,20.67672821,-14.76055043,15400000,1000
6464,23.85070325,112.9228026,17.74764104,19.63389806,14.01610255,15400000,1000
6465,20.4158499,99.344676,44.34725353,20.03908764,-14.30535631,15400000,1000
6466,26.64851908,103.2203593,-11.91779228,27.17135053,-19.39688362,15400000,1000
6467,27.78490927,89.68354954,-7.017774344,57.10320046,-40.76441224,15400000,1000
6468,18.54203732,92.98333202,-18.93573609,49.10930677,-35.05779035,15400000,1000
6469,-20.36861198,-115.8492393,45.43835737,20.86032535,14.89161545,15400000,1000
6470,7.225090664,-93.58669395,37.22094369,49.74341592,-35.51046335,15400000,1000
6471,18.77638417,92.6651062,24.83315043,45.79910673,-32.69472892,15400000,1000
6472,26.24993893,104.3862859,42.50603784,13.96881816,9.971957056,15400000,1000
6473,21.94675805,113.6077771,-19.51501166,21.17054331,15.1130715,15400000,1000
6474,26.4678625,101.677324,-32.26353377,27.83772794,-19.87259219,15400000,1000
6475,-6.199133611,-139.0978704,2.744012107,29.15816537,20.81521632,15400000,1000
6476,0.560806702,-101.785084,43.49829153,31.60619478,-22.56279758,15400000,1000
6477,19.702344,-94.05915215,-7.047204807,43.4246266,-30.9996527,15400000,1000
6478,9.098733677,-123.9343913,-9.725595886,13.71866886,-9.793382303,15400000,1000
6479,34.02126192,87.49535021,9.537067957,47.49355084,-33.90434638,15400000,1000
6480,32.24677151,111.5069928,12.28215149,15.50047779,11.0653669,15400000,1000
6481,32.97241357,87.71227461,-12.33247818,47.09937824,-33.62295726,15400000,1000
6482,-13.26929767,-122.3682598,45.73414169,21.3367844,15.23174654,15400000,1000
6483,10.28528339,-101.1434481,43.77092415,28.02565057,-20.00674511,15400000,1000
6484,13.46211367,-94.28884004,-32.52740986,48.55031507,-34.65874142,15400000,1000
6485,4.483776978,-122.6697384,-31.77717393,16.94875999,-12.09925598,15400000,1000
6486,27.35655383,89.34804394,25.16725422,46.77126262,-33.38872455,15400000,1000
6487,33.30483292,94.550345,35.10245653,29.52844067,-21.07954576,15400000,1000
6488,32.92335875,111.4157164,29.25425526,21.88385172,15.62228289,15400000,1000
6489,28.91384902,86.65640174,-24.26011354,61.23455648,-43.71367416,15400000,1000
6490,23.42505605,115.5381394,-29.72452403,27.49914826,19.63088944,15400000,1000
6491,18.70273836,-92.08150187,36.071587,41.42746378,-29.57393269,15400000,1000
6492,4.032762782,-120.0404712,43.05549945,14.1164471,-10.07734528,15400000,1000
6493,22.09650596,-113.5020013,-31.43369332,16.8447147,-12.02498086,15400000,1000
6494,37.40622123,87.35713029,-1.181861631,47.70603943,-34.0560362,15400000,1000
6495,30.35638082,96.75278083,44.3920893,19.95165057,-14.2429374,15400000,1000
6496,34.00664216,112.6147553,-13.15616567,16.05279749,11.45965284,15400000,1000
6497,32.16547839,114.4147798,-20.76267465,20.36787169,14.54006625,15400000,1000
6498,33.6261091,108.4845518,-33.22723499,21.39221835,15.27131931,15400000,1000
6499,1.424629525,-145.947648,-2.638748222,23.665204,16.89394161,15400000,1000
6500,10.81530049,-133.844135,-4.010970649,19.74386183,14.09460266,15400000,1000
6501,30.17540859,-95.30881268,-30.77238212,30.65786279,-21.88580933,15400000,1000
6502,42.75312692,99.61087758,2.850985964,27.76352449,-19.81962041,15400000,1000
6503,37.73946082,110.5688116,6.330409592,16.97504396,12.11801935,15400000,1000
6504,44.08636574,84.03810111,-33.39394439,52.53481711,-37.50316825,15400000,1000
6505,5.015332151,-148.1032181,6.288553858,21.73074933,15.5129873,15400000,1000
6506,23.14409186,-91.560816,16.20127281,41.60756775,-29.70250405,15400000,1000
6507,9.210721862,-123.1387487,29.48268554,11.21118797,-8.003360298,15400000,1000
6508,46.49605273,81.73863145,5.231605429,40.07400188,-28.60773336,15400000,1000
6509,41.37690969,111.3691958,-4.149901812,18.46855366,13.18419506,15400000,1000
6510,39.70456654,99.88224182,37.97346508,20.68245043,-14.76463539,15400000,1000
6511,46.92348749,82.66803215,-5.122379627,42.63877304,-30.43865333,15400000,1000
6512,-2.879953366,-128.7367873,44.35466987,18.52741075,13.22621149,15400000,1000
6513,1.247385286,-136.1658931,35.94653365,24.31618096,17.35865626,15400000,1000
6514,29.56868247,-89.28757522,36.7206879,34.72089898,-24.78629968,15400000,1000
6515,17.07530819,-129.1729247,-32.15302952,17.20177727,-12.27987809,15400000,1000
6516,39.02799665,85.01367353,36.24930655,40.64947753,-29.01854967,15400000,1000
6517,38.70748765,98.83707851,45.94648713,14.22370055,10.15391057,15400000,1000
6518,35.79930585,112.3199771,-26.97023949,22.09583766,15.77361392,15400000,1000
6519,1.998132195,-135.6802116,45.71762158,16.89521773,12.06103361,15400000,1000
6520,29.81890238,-96.80588914,42.6887713,21.8621175,-15.6067674,15400000,1000
6521,26.89030178,-139.3038693,-5.179995475,15.20723623,10.85602981,15400000,1000
6522,26.42725596,-132.1040633,-22.37418838,11.82973651,-8.444925193,15400000,1000
6523,48.52494569,103.5902547,-4.535929595,19.19215409,-13.70075365,15400000,1000
6524,11.58331701,-153.3202978,-6.708059577,16.71049102,11.92916226,15400000,1000
6525,6.241678534,-142.9406541,-33.01038358,23.31805427,16.64612081,15400000,1000
6526,24.37619717,-134.9726475,-31.4526493,17.01029321,-12.14318287,15400000,1000
6527,46.47686363,-112.3505041,-31.4937459,9.445836879,-6.743124459,15400000,1000
6528,52.42227175,100.1438987,5.132361291,23.38654926,-16.69501757,15400000,1000
