node_number,X,Y,Z
3229,33.54490149,111.1430304,38.2521182
3230,37.93873769,116.3071252,35.20206194
3231,40.60151229,115.6064455,-34.43151013
3232,33.08451153,118.4426937,-34.43151013
3233,-208.2737314,-16.82245429,30.90615262
3234,-192.5672873,-19.15896135,30.82901298
3235,-176.5844608,-23.78191668,31.0708459
3236,-184.1216844,-21.55417036,31.09809557
3237,-211.4363116,17.25054866,30.93401744
3238,-193.8139253,20.62056888,30.99972577
3239,-177.5226786,25.66937986,30.98289188
3240,-202.9489005,18.61386756,30.97728145
3241,-178.7132294,-17.1487516,13.26838426
3242,-195.8342335,-13.10664442,13.32121702
3243,-209.1673499,-11.18385413,13.21637848
3244,-128.1460957,-29.4886851,13.10974831
3245,-139.4492555,35.93532792,12.43041942
3246,-124.2638626,27.80777215,12.41008585
3247,-130.3543172,35.72684203,13.1879481
3248,-210.7138744,11.80701143,13.27957338
3249,-192.4537014,15.28633133,13.34539236
3250,-175.533295,20.54566527,13.33284542
3251,-403.9297962,-29.08570405,30.59656089
3252,-403.6782694,29.06234234,30.59656087
3253,-177.1603003,-23.6225552,-31.09060623
3254,-193.1267641,-19.04263294,-30.82901297
3255,-209.5918214,-16.92522879,-31.07827564
3256,-201.8082725,-17.88234513,-31.10280274
3257,-175.9464248,26.20345027,-30.93401744
3258,-193.0586456,20.81110046,-30.99972577
3259,-209.7953406,17.5280756,-30.98289188
3260,-184.0649045,23.37766293,-30.97728145
3261,-129.3633458,-30.28687721,-13.10974831
3262,-204.9805853,-11.68391548,-13.26953308
3263,-187.7185524,-14.79372209,-13.32090404
3264,-174.7754889,-18.32864332,-13.21659529
3265,-138.1914514,35.9488556,-12.37501701
3266,-124.1272606,27.05946927,-12.33962543
3267,-128.1924392,34.43597512,-13.1879481
3268,-173.9494419,21.08692177,-13.27838128
3269,-191.7266583,15.47023993,-13.34584688
3270,-209.120972,12.07324281,-13.33290525
3271,-403.6782694,-29.06234234,-30.59656087
3272,-403.9297962,29.08570405,-30.59656089
3273,-469.4219757,-61.95997844,-0.69396602
3274,-550.1904586,-50.76551332,-0.000426305
3275,-544.1169705,-55.90784197,-0.00026007
3276,-499.3377609,-69.94957049,-4.341244012
3277,-534.9542699,-61.7547181,-0.001145583
3278,-524.3620215,-66.33014628,0.007941585
3279,-514.6203066,-68.85191213,0.320702015
3280,-505.81063,-69.89589533,3.573815509
3281,-496.2520168,-69.76406915,4.898389484
3282,-507.6985931,-69.7671977,-4.819115827
3283,-486.5182424,-68.267777,6.19772821
3284,-487.8749488,-68.56122707,-4.003243039
3285,-477.9438032,-65.73864987,0.699767509
3286,-478.1994194,-65.83160469,-6.28993357
3287,-469.4219757,61.95997844,0.693966019
3288,-550.1904586,50.76551332,0.000426306
3289,-544.1250357,55.90176449,0.000324036
3290,-499.3377609,69.94957049,4.341244
3291,-535.0081048,61.72595502,0.001529384
3292,-524.3620215,66.33014628,-0.007941593
3293,-514.6203066,68.85191212,-0.320702017
3294,-505.81063,69.89589533,-3.573815508
3295,-496.2520168,69.76406915,-4.898389481
3296,-507.6985931,69.7671977,4.819115824
3297,-486.5182424,68.267777,-6.197728197
3298,-487.8749488,68.56122707,4.003243034
3299,-477.9438032,65.73864987,-0.69976751
3300,-478.1994194,65.83160469,6.289933566
3301,-119.2802352,56.23259457,-32
3302,-122.4161833,-44.51807872,-32
3303,-129.2649077,54.0430251,-32
3304,-112.6993712,61.98305234,-32
3305,-403.7241896,18.88285645,-32
3306,-403.7241896,-18.88285629,-32
3307,-120.9191817,48.65017899,-32
3308,-102.8298807,69.95323701,-32
3309,-121.8336752,-51.92271129,-32
3310,-130.2841261,-47.59320537,-32
3311,-176.0416103,35.71735716,-32
3312,-182.3606279,33.4193658,-32
3313,-119.2802352,56.23259457,32
3314,-122.4161833,-44.51807872,32
3315,-129.2649077,54.0430251,32
3316,-112.6993712,61.98305234,32
3317,-403.7241896,18.88285645,32
3318,-403.7241896,-18.88285629,32
3319,-120.9191817,48.65017899,32
3320,-102.8298807,69.95323701,32
3321,-121.8336752,-51.92271129,32
3322,-130.2841261,-47.59320537,32
3323,-176.0416103,35.71735716,32
3324,-182.3606279,33.4193658,32
3325,-451.1039724,-7.900450435,4.55319436
3326,-451.3929002,-9.578149115,-4.306847106
3327,-550.9499393,-15.98757463,25.1145271
3328,-452.2480302,-13.32484005,40.04709343
3329,-551.2034487,-15.18936732,-23.39062934
3330,-451.9738404,-12.25546023,-41.78644821
3331,-547.7035521,-23.72595535,25.51368938
3332,-456.5701436,-24.26704303,39.58514564
3333,-547.7035521,-23.72595535,-25.51368938
3334,-455.2443607,-21.60292429,-40.68419396
3335,-542.3950203,-31.9380291,26.43806789
3336,-461.2447649,-31.49157709,40.53870952
3337,-542.3950203,-31.9380291,-26.43806789
3338,-459.9811162,-29.78483239,-40.02127437
3339,-535.6761231,-38.95882081,27.61207321
3340,-467.2836455,-38.04491281,39.60357695
3341,-535.6761231,-38.95882081,-27.61207321
3342,-466.600454,-37.41016563,-39.95011375
3343,-527.8166448,-44.55850409,28.99111504
3344,-474.5735884,-43.59301049,37.67656526
3345,-527.8166448,-44.55850409,-28.99111504
3346,-473.9184663,-43.1739905,-38.61896467
3347,-519.1157704,-48.57064705,30.52504401
3348,-482.1746068,-47.53342889,37.12428009
3349,-519.1157704,-48.57064705,-30.52504401
3350,-482.1746068,-47.53342889,-37.12428009
3351,-509.8874979,-50.89153743,32.16034536
3352,-491.1117031,-50.33703898,35.51462766
3353,-509.8874979,-50.89153743,-32.16034536
3354,-491.1117031,-50.33703898,-35.51462766
3355,-500.4489873,-51.4768082,33.84194069
3356,-500.4489873,-51.4768082,-33.84194069
3357,-552.7586544,-8.67396961,-18.25063657
3358,-552.3745825,-10.68103483,-11.69120268
3359,-552.3745825,-10.68103483,-2.175896562
3360,-552.5729108,-9.698532134,7.496052545
3361,-552.5086598,-10.02780357,18.32457018
3362,-451.1288932,-8.059339279,-34.74403771
3363,-451.4084925,-9.660159321,-26.09282196
3364,-451.6139248,-10.67990788,-16.13327012
3365,-451.327728,-9.227192034,20.26728994
3366,-451.6139248,-10.67990788,30.02387274
3367,-451.9566214,-12.18496612,12.15310329
3368,-453.7940411,-18.13775061,3.429325639
3369,-549.4889833,-19.91260924,16.81431535
3370,-455.1295282,-21.35266511,30.28599233
3371,-548.8396337,-21.39559665,-14.7627177
3372,-453.1573014,-16.34596068,-32.00505724
3373,-545.2502968,-27.94950923,15.93429808
3374,-460.1820516,-30.06625631,30.88362588
3375,-544.0711122,-29.69508429,-16.38309748
3376,-456.7653654,-24.62898425,-30.068459
3377,-538.9304643,-35.88837094,17.30767601
3378,-464.7100288,-35.52643618,32.90134068
3379,-537.7586727,-37.05623936,-17.58449953
3380,-461.9250527,-32.35273656,-29.89240606
3381,-531.4888533,-42.21759868,18.65628511
3382,-470.360854,-40.63951852,29.51468591
3383,-530.0598768,-43.18075385,-18.90732905
3384,-468.942036,-39.4942149,-29.6087048
3385,-522.9971187,-47.02270384,20.11569306
3386,-477.905988,-45.51922342,28.040733
3387,-521.4048519,-47.70202629,-20.38669314
3388,-476.7266024,-44.87526895,-29.18214344
3389,-513.1066151,-50.2868579,22.67798844
3390,-485.9558603,-48.93890178,27.21048
3391,-513.1066151,-50.2868579,-22.67798844
3392,-485.1645117,-48.67243331,-27.64838536
3393,-503.6443202,-51.47356287,24.34303706
3394,-494.2291146,-50.91120467,26.0180426
3395,-503.6443202,-51.47356287,-24.34303706
3396,-494.2291146,-50.91120467,-26.0180426
3397,-549.923908,-18.84170083,-6.321582607
3398,-549.5804694,-19.69297948,1.119446834
3399,-550.5582172,-17.14068391,10.07264485
3400,-454.092134,-18.91098846,-21.22999772
3401,-454.5943948,-20.13683341,-9.122700575
3402,-453.5102112,-17.36479331,21.55695963
3403,-455.0669651,-21.21481505,12.7040213
3404,-459.1401011,-28.56153652,-1.624425771
3405,-547.2957894,-24.49554415,7.257350972
3406,-458.6971424,-27.88547678,19.93887179
3407,-546.270073,-26.30422778,-4.464311778
3408,-541.5106494,-33.02595809,4.950183254
3409,-465.5406098,-36.37819597,23.96610514
3410,-539.6160566,-35.16900522,-7.109765711
3411,-458.199472,-27.0971703,-19.77733692
3412,-534.3275182,-40.08513105,8.146399688
3413,-532.9449065,-41.16205147,-9.102022888
3414,-465.0081146,-35.83666669,-20.07069679
3415,-526.0681467,-45.52695275,10.02921406
3416,-473.2360885,-42.72248898,18.66832457
3417,-523.2885451,-46.89145165,-9.81574172
3418,-472.4338749,-42.17139959,-20.24839672
3419,-516.8346623,-49.3154724,11.6427235
3420,-481.8494432,-47.39653783,17.85459564
3421,-513.8925541,-50.10671899,-12.79757734
3422,-479.5561212,-46.35487948,-19.73068847
3423,-506.1133497,-51.3350176,14.07189824
3424,-489.4282499,-49.94339342,17.59379354
3425,-505.5140046,-51.37958928,-14.94333665
3426,-487.4088717,-49.39142788,-17.54606132
3427,-497.390777,-51.29382909,16.52100989
3428,-496.3518181,-51.18995578,-16.52847965
3429,-458.9688527,-28.30290788,7.215445393
3430,-460.9275659,-31.07679756,-10.67197382
3431,-465.0123848,-35.84107338,3.424547781
3432,-464.8484152,-35.67110613,-4.02119904
3433,-465.711341,-36.54848257,13.25174815
3434,-535.7663757,-38.88061012,-0.684768392
3435,-528.6367614,-44.07304331,0.375567352
3436,-470.3807793,-40.6550204,-10.29771019
3437,-520.0256162,-48.24027647,1.821154125
3438,-479.1000089,-46.1313135,10.25610968
3439,-514.3164354,-50.00416764,-4.220702624
3440,-510.160757,-50.84840385,3.969371434
3441,-487.1079478,-49.30156531,7.224670905
3442,-505.0207609,-51.41100054,-4.741001471
3443,-480.1179347,-46.62264945,-8.466527574
3444,-498.1025698,-51.35273962,5.242156838
3445,-497.9934489,-51.3443532,-9.265251207
3446,-489.3438722,-49.92208756,-8.277474665
3447,-472.2898241,-42.07005789,7.186537759
3448,-471.9083773,-41.79812023,-2.078313175
3449,-481.8869563,-47.4124645,0.346419542
3450,-493.8895866,-50.85825828,-1.835963599
3451,-451.1040095,7.900689493,-4.553180651
3452,-451.3929002,9.578149115,4.306847106
3453,-452.2296354,13.25597517,-39.8911767
3454,-550.9499393,15.98757462,-25.1145271
3455,-451.9738404,12.25546024,41.78644821
3456,-551.2034487,15.18936732,23.39062934
3457,-456.5701436,24.26704303,-39.58514564
3458,-547.7035521,23.72595535,-25.51368938
3459,-455.2443607,21.60292429,40.68419396
3460,-547.7035521,23.72595535,25.51368938
3461,-461.2447649,31.49157709,-40.53870952
3462,-542.3950204,31.9380291,-26.43806789
3463,-459.9811162,29.7848324,40.02127437
3464,-542.3950204,31.9380291,26.43806789
3465,-467.2836455,38.04491281,-39.60357695
3466,-535.6761231,38.95882081,-27.61207321
3467,-466.600454,37.41016563,39.95011375
3468,-535.6761231,38.95882081,27.61207321
3469,-474.5735884,43.59301049,-37.67656526
3470,-527.8166448,44.55850409,-28.99111504
3471,-473.9184663,43.1739905,38.61896467
3472,-527.8166448,44.55850409,28.99111504
3473,-482.1746068,47.53342889,-37.12428009
3474,-519.1157704,48.57064705,-30.52504401
3475,-482.1746068,47.53342889,37.12428009
3476,-519.1157704,48.57064705,30.52504401
3477,-491.1117031,50.33703898,-35.51462766
3478,-509.8874979,50.89153743,-32.16034536
3479,-491.1117031,50.33703898,35.51462766
3480,-509.8874979,50.89153743,32.16034536
3481,-500.4489873,51.4768082,-33.84194069
3482,-500.4489873,51.4768082,33.84194069
3483,-552.4888332,10.12716641,-18.28260646
3484,-552.3745825,10.68103483,-7.33940956
3485,-552.3745825,10.68103483,2.175896562
3486,-552.3745825,10.68103483,11.69120268
3487,-552.7586544,8.67396961,18.25063657
3488,-451.5276645,10.2645664,-29.08837234
3489,-451.3350978,9.267568411,-20.18363047
3490,-451.6139248,10.67990788,16.13327012
3491,-451.3683267,9.447402926,26.17078927
3492,-451.1093331,7.934904406,34.79763567
3493,-451.9581865,12.19139173,-12.14776139
3494,-453.7943754,18.13863879,-3.42856251
3495,-455.1005924,21.28904251,-30.1300756
3496,-549.4858595,19.92005817,-16.80206411
3497,-453.1535783,16.33483265,32.00218575
3498,-548.8396337,21.39559665,14.7627177
3499,-460.1735354,30.05440959,-30.86676145
3500,-545.2498612,27.95018331,-15.93310396
3501,-456.7653654,24.62898425,30.06845901
3502,-544.0711122,29.69508429,16.38309748
3503,-464.7080236,35.52433166,-32.89796779
3504,-538.930372,35.88846592,-17.30747699
3505,-461.9250527,32.35273656,29.89240606
3506,-537.7586727,37.05623936,17.58449953
3507,-470.360854,40.63951852,-29.51468591
3508,-531.4888354,42.21761121,-18.65625193
3509,-468.942036,39.4942149,29.6087048
3510,-530.0598768,43.18075384,18.90732905
3511,-477.905988,45.51922342,-28.040733
3512,-522.9971154,47.02270532,-20.11568754
3513,-476.7266024,44.87526895,29.18214344
3514,-521.4048519,47.70202629,20.38669314
3515,-485.9558603,48.93890179,-27.21048
3516,-513.1066151,50.2868579,-22.67798844
3517,-485.1645117,48.67243331,27.64838536
3518,-513.1066151,50.2868579,22.67798844
3519,-494.2291146,50.91120467,-26.0180426
3520,-503.6443202,51.47356287,-24.34303706
3521,-494.2291146,50.91120467,26.0180426
3522,-503.6443202,51.47356287,24.34303706
3523,-550.4300167,17.49966941,-9.978345845
3524,-549.5338818,19.80517889,-1.169602181
3525,-549.9589544,18.75230493,6.187584488
3526,-453.4919377,17.31368695,-21.56062293
3527,-454.6551302,20.27920304,9.025267797
3528,-454.1049469,18.9434119,21.24051324
3529,-455.0630837,21.20622721,-12.70353295
3530,-459.1553104,28.58434374,1.602272056
3531,-458.6856923,27.86769043,-19.91464233
3532,-547.2840384,24.51726365,-7.274557985
3533,-546.2663724,26.31045565,4.435541391
3534,-465.5406098,36.37819597,-23.96610514
3535,-541.5106252,33.025987,-4.950215479
3536,-458.2071788,27.10962214,19.75482494
3537,-539.6160566,35.16900522,7.109765709
3538,-534.3274933,40.08515113,-8.146366359
3539,-465.0095956,35.83819513,20.06273094
3540,-532.9449065,41.16205147,9.102022887
3541,-473.2360885,42.72248898,-18.66832457
3542,-526.0681405,45.52695601,-10.02920197
3543,-472.4338749,42.17139959,20.24839672
3544,-523.2885451,46.89145165,9.815741719
3545,-481.8494432,47.39653783,-17.85459564
3546,-516.8346619,49.3154725,-11.64272277
3547,-479.5561212,46.35487948,19.73068847
3548,-513.8925542,50.10671899,12.79757735
3549,-489.4282499,49.94339342,-17.59379354
3550,-506.1133497,51.3350176,-14.07189812
3551,-487.4088717,49.39142788,17.54606132
3552,-505.5140046,51.37958928,14.94333665
3553,-497.390777,51.29382909,-16.52100989
3554,-496.3518181,51.18995578,16.52847965
3555,-459.0265214,28.39038072,-8.520069375
3556,-461.4820546,31.79625837,10.79258343
3557,-465.0127151,35.84141422,-3.427143761
3558,-464.8482762,35.6709614,4.012694672
3559,-465.7108876,36.54803247,-13.24880675
3560,-535.7663717,38.88061354,0.684774586
3561,-528.6367614,44.07304331,-0.37556735
3562,-470.3807793,40.6550204,10.29771019
3563,-479.1000043,46.13131123,-10.25614911
3564,-520.0256161,48.24027648,-1.821154003
3565,-514.3164354,50.00416763,4.220702644
3566,-487.1079478,49.30156531,-7.224670904
3567,-510.1607569,50.84840386,-3.969371265
3568,-480.1179347,46.62264945,8.466527573
3569,-505.0207609,51.41100054,4.741001488
3570,-498.1025698,51.35273963,-5.242156837
3571,-489.3438722,49.92208756,8.277474664
3572,-497.9934505,51.34435332,9.265245911
3573,-472.2898016,42.070042,-7.186480189
3574,-471.9084104,41.7981441,2.076472712
3575,-481.886958,47.41246523,-0.346674241
3576,-493.8895944,50.85825953,1.835937101
3577,-86.05000193,-8.811762999,-3.659546681
3578,-85.97071996,9.554334622,5.472911672
3579,-85.86114444,-10.49351584,3.165950235
3580,-85.84834269,10.59773829,-2.909350407
3581,-85.98689817,9.407621577,-12.61879207
3582,-85.80965073,10.90659622,-24.05387545
3583,-85.99723106,9.312692975,-34.00691186
3584,-85.96625933,9.594386733,27.6778842
3585,-85.90061261,10.16537032,18.09662935
3586,-83.58756028,22.25690381,-28.6229645
3587,-80.01123052,32.87024475,-29.57049606
3588,-75.31953567,42.53489798,-30.8183716
3589,-69.97997001,50.84342432,-30.8183716
3590,-63.72810843,58.48912887,-30.8183716
3591,-56.64545349,65.37233818,-30.8183716
3592,-48.82433843,71.40331909,-30.8183716
3593,-40.36672346,76.50344853,-30.8183716
3594,-31.38286651,80.60623853,-30.8183716
3595,-21.98988591,83.65820293,-30.8183716
3596,-12.31023351,85.61955472,-30.8183716
3597,-2.470098394,86.46472468,-30.8183716
3598,7.402238233,86.18269472,-30.8183716
3599,17.17807536,84.77714153,-30.8183716
3600,26.72997001,82.26638866,-30.8183716
3601,35.93339862,78.6831676,-30.8183716
3602,44.66838043,74.07419112,-30.8183716
3603,52.82104159,68.49954427,-30.8183716
3604,60.28509969,62.03190111,-30.8183716
3605,66.96324932,54.75557725,-30.8183716
3606,72.76843059,46.76543071,-30.8183716
3607,77.62496408,38.16562526,-30.8183716
3608,81.46953745,29.06827251,-30.8183716
3609,84.25203082,19.59197038,-30.8183716
3610,85.93617011,9.860256956,-30.8183716
3611,86.5,-3.57E-14,-30.8183716
3612,85.93617011,-9.860256956,-30.8183716
3613,84.25203082,-19.59197038,-30.8183716
3614,81.46953745,-29.06827251,-30.8183716
3615,77.62496408,-38.16562526,-30.8183716
3616,72.76843059,-46.76543071,-30.8183716
3617,66.96324932,-54.75557725,-30.8183716
3618,60.28509969,-62.03190111,-30.8183716
3619,52.82104159,-68.49954427,-30.8183716
3620,44.66838043,-74.07419112,-30.8183716
3621,35.93339862,-78.6831676,-30.8183716
3622,26.72997001,-82.26638866,-30.8183716
3623,17.17807536,-84.77714153,-30.8183716
3624,7.402238233,-86.18269472,-30.8183716
3625,-2.470098394,-86.46472468,-30.8183716
3626,-12.31023351,-85.61955472,-30.8183716
3627,-21.98988591,-83.65820293,-30.8183716
3628,-31.38286651,-80.60623853,-30.8183716
3629,-40.36672346,-76.50344853,-30.8183716
3630,-48.82433843,-71.40331909,-30.8183716
3631,-56.64545349,-65.37233818,-30.8183716
3632,-63.72810843,-58.48912887,-30.8183716
3633,-69.97997001,-50.84342432,-30.8183716
3634,-74.82085801,-43.40609642,-30.24410344
3635,-79.15832766,-34.87419049,-29.9911119
3636,-82.35132105,-26.46714796,-28.6229645
3637,-84.83156086,-16.90728489,-28.6229645
3638,-84.7992775,17.0684661,31.46016974
3639,-82.56511767,25.79246681,29.78817721
3640,-78.79750584,35.68197128,28.6229645
3641,-74.61489774,43.75919373,30.37497097
3642,-69.40711028,51.6226989,30.57576969
3643,-63.12077579,59.14404165,30.04613558
3644,-56.07612161,65.86135882,30.24986431
3645,-48.82433843,71.40331909,30.8183716
3646,-40.36672346,76.50344853,30.8183716
3647,-31.38286651,80.60623853,30.8183716
3648,-21.98988591,83.65820293,30.8183716
3649,-12.31023351,85.61955472,30.8183716
3650,-2.470098394,86.46472468,30.8183716
3651,7.402238233,86.18269472,30.8183716
3652,17.17807536,84.77714153,30.8183716
3653,26.72997001,82.26638866,30.8183716
